word,lemma,esdb_pos
tines,tine,ns
tinged,ting,vd
tinged,tinge,vd
tinges,tinge,ms
tinging,ting,vg
tingled,tingle,vd
tingles,tingle,ms
tings,ting,ms
tinier,tiny,aj1
tiniest,tiny,aj2
tinkers,tinker,ms
tinkled,tinkle,vd
tinkles,tinkle,ms
tinned,tin,vd
tinnier,tinny,aj1
tinning,tin,vg
tins,tin,ms
tinsels,tinsel,vs
tinted,tint,vd
tinting,tint,vg
tints,tint,ms
tipped,tip,vd
tippers,tipper,ns
tippets,tippet,ns
tipping,tip,vg
tippled,tipple,vd
tipples,tipple,ms
tips,tip,ms
tipsier,tipsy,aj1
tiptoed,tiptoe,vd
tiptoes,tiptoe,ms
tiptops,tiptop,ns
tirades,tirade,ns
tired,tire,vd
tireder,tired,aj1
tires,tire,ms
tiring,tire,vg
tissues,tissue,ns
titans,titan,ns
titches,titch,ns
tithed,tithe,vd
tithers,tither,ns
tithes,tithe,ms
tithing,tithe,vg
titled,title,vd
titles,title,ms
titling,title,vg
titmice,titmouse,ns
tits,tit,ns
titters,titter,ms
titties,titty,ns
tittles,tittle,ns
tizzies,tizzy,ns
toadied,toady,vd
toadies,toady,ms
toads,toad,ns
toasted,toast,vd
toasts,toast,ms
tocsins,tocsin,ns
toddies,toddy,ns
toddled,toddle,vd
toddles,toddle,ms
toecaps,toecap,ns
toed,toe,vd
toeing,toe,vg
toerags,toerag,ns
toes,toe,ms
toffees,toffee,ns
toffs,toff,ns
togas,toga,ns
togged,tog,vd
togging,tog,vg
toggled,toggle,vd
toggles,toggle,ms
togs,tog,ms
toiled,toil,vd
toilers,toiler,ns
toilets,toilet,ms
toiling,toil,vg
toils,toil,vs
toked,toke,vd
tokens,token,ns
tokes,toke,ms
toking,toke,vg
told,tell,vd
tolled,toll,vd
tolling,toll,vg
tolls,toll,ms
tombed,tomb,vd
tombing,tomb,vg
tomboys,tomboy,ns
tombs,tomb,ms
tomcats,tomcat,ns
tomes,tome,ns
toms,tom,ns
tomtits,tomtit,ns
toned,tone,vd
toners,toner,ns
tones,tone,ms
tonged,tong,vd
tonging,tong,vg
tongs,tong,ms
tongued,tongue,vd
tongues,tongue,ms
tonics,tonic,ns
tonier,tony,aj1
toniest,tony,aj2
toning,tone,vg
tonnes,tonne,ns
tons,ton,ns
tonsils,tonsil,ns
took,take,vd
tooled,tool,vd
tooling,tool,vg
tools,tool,ms
tooted,toot,vd
tooters,tooter,ns
tooting,toot,vg
tootled,tootle,vd
tootles,tootle,vs
toots,toot,ms
topazes,topaz,ns
topees,topee,ns
topics,topic,ns
topped,top,vd
toppers,topper,ns
topping,top,vg
toppled,topple,vd
topples,topple,vs
tops,top,ms
toques,toque,ns
torched,torch,vd
torches,torch,ms
tore,tear,vd
torn,tear,vn
torqued,torque,vd
torques,torque,vs
tors,tor,ns
torsos,torso,ns
tortes,torte,ns
torts,tort,ns
tossed,toss,vd
tossers,tosser,ns
tosses,toss,ms
tossing,toss,vg
tossups,tossup,ns
totaled,total,vd
totals,total,ms
toted,tote,vd
totems,totem,ns
totes,tote,ms
toting,tote,vg
tots,tot,ms
totted,tot,vd
totters,totter,ms
totting,tot,vg
toucans,toucan,ns
touched,touch,vd
touches,touch,ms
toughed,tough,vd
tougher,tough,aj1
toughs,tough,ns
toughs,tough,vs
toupees,toupee,ns
toured,tour,vd
touring,tour,vg
tours,tour,ms
tousled,tousle,vd
tousles,tousle,vs
touted,tout,vd
touting,tout,vg
touts,tout,ms
towed,tow,vd
toweled,towel,vd
towels,towel,ms
towered,tower,vd
towers,tower,ms
towhees,towhee,ns
towing,tow,vg
townees,townee,ns
townies,townie,ns
towns,town,ns
tows,tow,ms
toxins,toxin,ns
toyboys,toyboy,ns
toyed,toy,vd
toying,toy,vg
toys,toy,ms
traced,trace,vd
tracers,tracer,ns
traces,trace,ms
tracing,trace,vg
tracked,track,vd
tracks,track,ms
tracts,tract,ns
traded,trade,vd
traders,trader,ns
trades,trade,ms
trading,trade,vg
trailed,trail,vd
trails,trail,ms
trained,train,vd
trains,train,ms
traits,trait,ns
trammed,tram,vd
tramped,tramp,vd
tramps,tramp,ms
trams,tram,ms
trances,trance,ns
trapped,trap,vd
traps,trap,ms
trashed,trash,vd
trashes,trash,vs
traumas,trauma,ns
travels,travel,vs
trawled,trawl,vd
trawls,trawl,ms
trays,tray,ns
treads,tread,ms
treads,tread,vs
treated,treat,vd
treats,treat,ms
trebled,treble,vd
trebles,treble,ms
treed,tree,vd
treeing,tree,vg
trees,tree,ms
trekked,trek,vd
treks,trek,ms
tremors,tremor,ns
trended,trend,vd
trends,trend,ms
tresses,tress,ns
treys,trey,ns
triads,triad,ns
triaged,triage,vd
triages,triage,ns
triages,triage,vs
trialed,trial,vd
trials,trial,ms
tribes,tribe,ns
tricked,trick,vd
tricks,trick,ms
tried,try,vd
triers,trier,ns
tries,try,ms
trifled,trifle,vd
trifles,trifle,ms
trigger,trig,aj1
trikes,trike,ns
trilled,trill,vd
trills,trill,ms
trimmed,trim,vd
trimmer,trim,aj1
trims,trim,ms
trios,trio,ns
tripled,triple,vd
triples,triple,ms
tripods,tripod,ns
tripped,trip,vd
trips,trip,ms
triter,trite,aj1
tritest,trite,aj2
trivets,trivet,ns
trod,tread,vd
trodden,tread,vn
troikas,troika,ns
trolled,troll,vd
trolls,troll,ms
tromped,tromp,vd
tromps,tromp,vs
trooped,troop,vd
troops,troop,ms
tropes,trope,ns
tropics,tropic,ns
trots,trot,ms
trotted,trot,vd
troughs,trough,ns
trouped,troupe,vd
troupes,troupe,ms
trouts,trout,ns
troves,trove,ns
trowed,trow,vd
trowels,trowel,ms
trowing,trow,vg
trows,trow,vs
truants,truant,ms
truces,truce,ns
trucked,truck,vd
trucks,truck,ms
trudged,trudge,vd
trudges,trudge,ms
trued,true,vd
truer,true,a1
trues,true,vs
truest,true,a2
trugs,trug,ns
truing,true,vg
truisms,truism,ns
trumped,trump,vd
trumps,trump,ms
trunks,trunk,ns
trussed,truss,vd
trusses,truss,ms
trusted,trust,vd
trusts,trust,ms
truths,truth,ns
trying,try,vg
tryouts,tryout,ns
trysted,tryst,vd
trysts,tryst,ms
tsetses,tsetse,ns
tubas,tuba,ns
tubbier,tubby,aj1
tubed,tube,vd
tubers,tuber,ns
tubes,tube,ms
tubfuls,tubful,ns
tubing,tube,vg
tubs,tub,ns
tubules,tubule,ns
tucked,tuck,vd
tuckers,tucker,vs
tucking,tuck,vg
tucks,tuck,ms
tufted,tuft,vd
tufters,tufter,ns
tufting,tuft,vg
tufts,tuft,ms
tugged,tug,vd
tugging,tug,vg
tugs,tug,ms
tulips,tulip,ns
tumbled,tumble,vd
tumbles,tumble,ms
tummies,tummy,ns
tumors,tumor,ns
tums,tum,ns
tumults,tumult,ns
tunas,tuna,ns
tundras,tundra,ns
tuned,tune,vd
tuners,tuner,ns
tunes,tune,ms
tuneups,tuneup,ns
tunics,tunic,ns
tuning,tune,vg
tunnels,tunnel,ms
tunnies,tunny,ns
tuns,tun,ns
tuples,tuple,ns
tuques,tuque,ns
turbans,turban,ns
turbos,turbo,ns
turbots,turbot,ns
turds,turd,ns
tureens,tureen,ns
turfed,turf,vd
turfing,turf,vg
turfs,turf,ns
turfs,turf,vs
turkeys,turkey,ns
turned,turn,vd
turners,turner,ns
turning,turn,vg
turnips,turnip,ns
turns,turn,ms
turrets,turret,ns
turtles,turtle,ns
tushes,tush,ns
tusks,tusk,ns
tussled,tussle,vd
tussles,tussle,ms
tutored,tutor,vd
tutors,tutor,ms
tuts,tut,ms
tutted,tut,vd
tutting,tut,vg
tuttis,tutti,ns
tutus,tutu,ns
tuxedos,tuxedo,ns
tuxes,tux,ns
twanged,twang,vd
twangs,twang,ms
twats,twat,ns
tweaked,tweak,vd
tweaks,tweak,ms
tweeted,tweet,vd
tweets,tweet,ms
tweezed,tweeze,vd
tweezes,tweeze,vs
twelves,twelve,ns
twerked,twerk,vd
twerks,twerk,vs
twerps,twerp,ns
twigged,twig,vd
twigs,twig,ms
twined,twine,vd
twiners,twiner,ns
twines,twine,vs
twinged,twinge,vd
twinges,twinge,ms
twining,twine,vg
twinned,twin,vd
twins,twin,ms
twirled,twirl,vd
twirls,twirl,ms
twisted,twist,vd
twists,twist,ms
twits,twit,ms
twitted,twit,vd
twofers,twofer,ns
twos,two,ns
tycoons,tycoon,ns
tying,tie,vg
tykes,tyke,ns
typed,type,vd
types,type,ms
typing,type,vg
typists,typist,ns
typos,typo,ns
tyrants,tyrant,ns
tyros,tyro,ns
udders,udder,ns
uglier,ugly,aj1
ugliest,ugly,aj2
ukases,ukase,ns
ulcers,ulcer,ns
ulnae,ulna,ns
ulsters,ulster,ns
ultras,ultra,ns
umbels,umbel,ns
umbras,umbra,ns
umiaks,umiak,ns
umlauts,umlaut,ns
umped,ump,vd
umping,ump,vg
umpired,umpire,vd
umpires,umpire,ms
umps,ump,ms
unbars,unbar,vs
unbends,unbend,vs
unbent,unbend,vd
unbinds,unbind,vs
unbolts,unbolt,vs
unbound,unbind,vd
unboxed,unbox,vd
unboxes,unbox,vs
uncaps,uncap,vs
uncased,uncase,vd
uncles,uncle,ns
unclogs,unclog,vs
uncoils,uncoil,vs
uncorks,uncork,vs
uncurls,uncurl,vs
undid,undo,vd
undoes,undo,vs
undoing,undo,vg
undone,undo,vn
unfits,unfit,vs
unfixed,unfix,vd
unfixes,unfix,vs
unfolds,unfold,vs
unfroze,unfreeze,vd
unfurls,unfurl,vs
unhands,unhand,vs
unhooks,unhook,vs
unified,unify,vd
unifies,unify,vs
unions,union,ns
uniquer,unique,aj1
unis,uni,ns
united,unite,vd
unites,unite,vs
unities,unity,ns
uniting,unite,vg
units,unit,ns
unlaced,unlace,vd
unlaces,unlace,vs
unloads,unload,vs
unlocks,unlock,vs
unmade,unmake,vd
unmakes,unmake,vs
unmans,unman,vs
unmasks,unmask,vs
unpacks,unpack,vs
unpicks,unpick,vs
unpins,unpin,vs
unplugs,unplug,vs
unreels,unreel,vs
unriper,unripe,aj1
unrolls,unroll,vs
unsaid,unsay,vd
unsays,unsay,vs
unseals,unseal,vs
unseats,unseat,vs
unsnaps,unsnap,vs
unstops,unstop,vs
untied,untie,vd
unties,untie,vs
untruer,untrue,aj1
untying,untie,vg
unveils,unveil,vs
unwinds,unwind,vs
unwiser,unwise,aj1
unwound,unwind,vd
unwraps,unwrap,vs
unyoked,unyoke,vd
unyokes,unyoke,vs
unzips,unzip,vs
upbeats,upbeat,ns
updated,update,vd
updates,update,ms
updos,updo,ns
upended,upend,vd
upends,upend,vs
upheld,uphold,vd
uphills,uphill,ns
upholds,uphold,vs
uplands,upland,ns
uplifts,uplift,vs
uplinks,uplink,ns
uploads,upload,vs
upped,up,vd
uppers,upper,ns
upping,up,vg
uprears,uprear,vs
uproars,uproar,ns
uproots,uproot,vs
ups,up,ms
upsets,upset,ms
upshots,upshot,ns
upsides,upside,ns
uptakes,uptake,ns
upticks,uptick,ns
upturns,upturn,ms
urbaner,urbane,aj1
urchins,urchin,ns
ureters,ureter,ns
urged,urge,vd
urges,urge,ms
urging,urge,vg
urinals,urinal,ns
urns,urn,ns
usages,usage,ns
used,use,vd
users,user,ns
uses,use,ms
ushered,usher,vd
ushers,usher,ms
using,use,vg
usurers,usurer,ns
usurped,usurp,vd
usurps,usurp,vs
uteri,uterus,ns
utopias,utopia,ns
uttered,utter,vd
utters,utter,vs
uvulars,uvular,ns
uvulas,uvula,ns
vacated,vacate,vd
vacates,vacate,vs
vacs,vac,ns
vacuums,vacuum,ns
vacuums,vacuum,vs
vaginae,vagina,ns
vaginas,vagina,ns
vaguer,vague,aj1
vaguest,vague,aj2
vainer,vain,aj1
vainest,vain,aj2
vales,vale,ns
valeted,valet,vd
valets,valet,ms
valises,valise,ns
valleys,valley,ns
valued,value,vd
valuers,valuer,ns
values,value,ms
valuing,value,vg
valved,valve,vd
valves,valve,ms
valving,valve,vg
vamped,vamp,vd
vamping,vamp,vg
vamps,vamp,ms
vandals,vandal,ns
vanes,vane,ns
vanned,van,vd
vanning,van,vg
vans,van,ms
vaped,vape,vd
vapes,vape,vs
vaping,vape,vg
vapors,vapor,ns
varied,vary,vd
varies,vary,vs
varlets,varlet,ns
varying,vary,vg
vases,vase,ns
vassals,vassal,ns
vaster,vast,aj1
vastest,vast,aj2
vasts,vast,ns
vats,vat,ms
vatted,vat,vd
vatting,vat,vg
vaulted,vault,vd
vaults,vault,ms
vaunted,vaunt,vd
vaunts,vaunt,ms
vectors,vector,ns
vectors,vector,vs
veejays,veejay,ns
veeps,veep,ns
veered,veer,vd
veering,veer,vg
veers,veer,ms
vegans,vegan,ns
vegged,veg,vd
vegges,veg,vs
veggies,veggie,ns
vegging,veg,vg
veiled,veil,vd
veiling,veil,vg
veils,veil,ms
veined,vein,vd
veining,vein,vg
veins,vein,ms
vela,velum,ns
velars,velar,ns
velds,veld,ns
vended,vend,vd
vending,vend,vg
vendors,vendor,ns
vends,vend,vs
veneers,veneer,ms
vented,vent,vd
venting,vent,vg
vents,vent,ms
venues,venue,ns
verbals,verbal,ns
verbs,verb,ns
verged,verge,vd
vergers,verger,ns
verges,verge,ms
verging,verge,vg
verier,very,a1
veriest,very,a2
versed,verse,vd
verses,verse,ms
versing,verse,vg
versos,verso,ns
vespers,vesper,ns
vessels,vessel,ns
vestals,vestal,ns
vested,vest,vd
vesting,vest,vg
vests,vest,ms
vetches,vetch,ns
vetoed,veto,vd
vetoes,veto,ms
vetoing,veto,vg
vets,vet,ms
vetted,vet,vd
vetting,vet,vg
vexed,vex,vd
vexes,vex,vs
vexing,vex,vg
vials,vial,ns
viands,viand,ns
vibes,vibe,ns
vicars,vicar,ns
viced,vice,vd
vices,vice,ms
vicing,vice,vg
victims,victim,ns
victors,victor,ns
vicunas,vicuna,ns
videoed,video,vd
videos,video,ms
vied,vie,vd
vies,vie,vs
viewed,view,vd
viewers,viewer,ns
viewing,view,vg
views,view,ms
vigils,vigil,ns
vikings,viking,ns
viler,vile,aj1
vilest,vile,aj2
villas,villa,ns
villi,villus,ns
vines,vine,ns
vinyls,vinyl,ns
violas,viola,ns
violets,violet,ns
violins,violin,ns
viols,viol,ns
vipers,viper,ns
vireos,vireo,ns
virgins,virgin,ns
virtues,virtue,ns
viruses,virus,ns
visaed,visa,vd
visages,visage,ns
visaing,visa,vg
visas,visa,ms
viscera,viscus,ns
vised,vise,vd
vises,vise,ns
vises,vise,vs
vising,vise,vg
visions,vision,ms
visited,visit,vd
visits,visit,ms
visors,visor,ns
vistas,vista,ns
visuals,visual,ns
vitae,vita,ns
vivas,viva,ns
vivider,vivid,aj1
vixens,vixen,ns
viziers,vizier,ns
vlogged,vlog,vd
vlogs,vlog,ms
vocals,vocal,ns
vodkas,vodka,ns
vogues,vogue,ns
voiced,voice,vd
voices,voice,ms
voicing,voice,vg
voided,void,vd
voiding,void,vg
voids,void,ms
voles,vole,ns
volleys,volley,ms
volts,volt,ns
volumes,volume,ns
volutes,volute,ns
vomited,vomit,vd
vomits,vomit,vs
voodoos,voodoo,vs
voted,vote,vd
voters,voter,ns
votes,vote,ms
voting,vote,vg
vouched,vouch,vd
vouches,vouch,vs
vowed,vow,vd
vowels,vowel,ns
vowing,vow,vg
vows,vow,ms
voxels,voxel,ns
voyaged,voyage,vd
voyages,voyage,ms
voyeurs,voyeur,ns
vulvae,vulva,ns
vying,vie,vg
wacker,wack,aj1
wacker,wacke,a1
wackest,wack,aj2
wackest,wacke,a2
wackier,wacky,aj1
wackos,wacko,ns
wacks,wack,ns
wadded,wad,vd
wadding,wad,vg
waddled,waddle,vd
waddles,waddle,ms
waded,wade,vd
waders,wader,ns
wades,wade,ms
wadges,wadge,ns
wading,wade,vg
wadis,wadi,ns
wads,wad,ms
wafers,wafer,ns
waffled,waffle,vd
waffles,waffle,ms
wafted,waft,vd
wafting,waft,vg
wafts,waft,ms
waged,wage,vd
wagered,wager,vd
wagers,wager,ms
wages,wage,ms
wagged,wag,vd
wagging,wag,vg
waggled,waggle,vd
waggles,waggle,ms
waging,wage,vg
wagons,wagon,ns
wags,wag,ms
waifs,waif,ns
wailed,wail,vd
wailers,wailer,ns
wailing,wail,vg
wails,wail,ms
wains,wain,ns
waists,waist,ns
waited,wait,vd
waiters,waiter,ns
waiting,wait,vg
waits,wait,ms
waived,waive,vd
waivers,waiver,ns
waives,waive,vs
waiving,waive,vg
waked,wake,vn
wakened,waken,vd
wakens,waken,vs
wakes,wake,ms
waking,wake,vg
waled,wale,vd
wales,wale,vs
waling,wale,vg
walked,walk,vd
walkers,walker,ns
walking,walk,vg
walks,walk,ms
wallahs,wallah,ns
walled,wall,vd
wallets,wallet,ns
wallies,wally,ns
walling,wall,vg
wallops,wallop,ms
wallows,wallow,ms
walls,wall,ms
walnuts,walnut,ns
waltzed,waltz,vd
waltzes,waltz,ms
wanders,wander,vs
wands,wand,ns
waned,wane,vd
wanes,wane,ms
wangled,wangle,vd
wangles,wangle,ms
waning,wane,vg
wanked,wank,vd
wankers,wanker,ns
wanking,wank,vg
wanks,wank,ns
wanks,wank,vs
wanner,wan,aj1
wannest,wan,aj2
wanted,want,vd
wanting,want,vg
wantons,wanton,ms
wants,want,ms
wapitis,wapiti,ns
warbled,warble,vd
warbles,warble,ms
warded,ward,vd
wardens,warden,ns
warders,warder,ns
warding,ward,vg
wards,ward,ms
wares,ware,ns
warier,wary,aj1
wariest,wary,aj2
warmed,warm,vd
warmer,warm,a1
warmers,warmer,ns
warmest,warm,a2
warming,warm,vg
warms,warm,vs
warned,warn,vd
warning,warn,vg
warns,warn,vs
warped,warp,vd
warping,warp,vg
warps,warp,ms
warred,war,vd
warrens,warren,ns
warring,war,vg
wars,war,ms
wartier,warty,aj1
warts,wart,ns
was,be,vd
washed,wash,vd
washers,washer,ns
washes,wash,ms
washier,washy,aj1
washing,wash,vg
wasps,wasp,ns
wasted,waste,vd
wasters,waster,ns
wastes,waste,ms
wasting,waste,vg
watched,watch,vd
watches,watch,ms
watered,water,vd
waters,water,vs
wattled,wattle,vd
wattles,wattle,ms
watts,watt,ns
waved,wave,vd
wavered,waver,vd
wavers,waver,ms
waves,wave,ms
wavier,wavy,aj1
waviest,wavy,aj2
waving,wave,vg
waxed,wax,vd
waxed,wax,vn
waxes,wax,vs
waxier,waxy,aj1
waxiest,waxy,aj2
waxing,wax,vg
waylaid,waylay,vd
waylays,waylay,vs
ways,way,ns
wazoos,wazoo,ns
weakens,weaken,vs
weaker,weak,aj1
weakest,weak,aj2
weals,weal,ns
weaned,wean,vd
weaning,wean,vg
weans,wean,vs
weapons,weapon,ns
wearers,wearer,ns
wearied,weary,vd
wearier,weary,aj1
wearies,weary,vs
wearing,wear,vg
wears,wear,vs
weasels,weasel,ns
weasels,weasel,vs
weaved,weave,vd
weavers,weaver,ns
weaves,weave,ns
weaves,weave,vs
weaving,weave,vg
webbed,web,vd
webbing,web,vg
webcams,webcam,ns
webfeet,webfoot,ns
weblogs,weblog,ns
webs,web,ms
wedded,wed,vd
wedding,wed,vg
wedged,wedge,vd
wedges,wedge,ms
wedgies,wedgie,ns
wedging,wedge,vg
weds,wed,vs
weed,wee,vd
weeded,weed,vd
weeders,weeder,ns
weedier,weedy,aj1
weeding,weed,vg
weeds,weed,ms
weeing,wee,vg
weeks,week,ns
weened,ween,vd
weenier,weeny,aj1
weenies,weenie,ns
weening,ween,vg
weens,ween,vs
weepers,weeper,ns
weepier,weepie,aj1
weepier,weepy,aj1
weepies,weepy,ns
weeping,weep,vg
weeps,weep,ms
weer,wee,aj1
wees,wee,vs
weest,wee,aj2
weevils,weevil,ns
wefts,weft,ns
weighed,weigh,vd
weighs,weigh,vs
weights,weight,ms
weirded,weird,vd
weirder,weird,aj1
weirdos,weirdo,ns
weirds,weird,vs
weirs,weir,ns
welded,weld,vd
welders,welder,ns
welding,weld,vg
welds,weld,ms
welled,well,vd
wellies,wellie,ns
wellies,welly,ns
welling,well,vg
wells,well,ms
welshed,welsh,vd
welshes,welsh,vs
welted,welt,vd
welters,welter,ms
welting,welt,vg
welts,welt,ms
wenches,wench,ns
wended,wend,vd
wending,wend,vg
wends,wend,vs
wens,wen,ns
went,go,vd
wept,weep,vd
were,be,vds
wets,wet,ms
wetter,wet,aj1
wetters,wetter,ns
wettest,wet,aj2
wetting,wet,vg
whacked,whack,vd
whacks,whack,ms
whaled,whale,vd
whalers,whaler,ns
whales,whale,ns
whales,whale,vs
whaling,whale,vg
whammed,wham,vd
whams,wham,ms
wharves,wharf,ns
wheals,wheal,ns
wheeled,wheel,vd
wheels,wheel,ms
wheezed,wheeze,vd
wheezes,wheeze,ms
whelks,whelk,ns
whelmed,whelm,vd
whelms,whelm,vs
whelped,whelp,vd
whelps,whelp,ms
whens,when,ns
wheres,where,ns
whets,whet,vs
whetted,whet,vd
whiffed,whiff,vd
whiffs,whiff,ms
whiled,while,vd
whiles,while,vs
whiling,while,vg
whims,whim,ns
whined,whine,vd
whiners,whiner,ns
whines,whine,ms
whinged,whinge,vd
whinges,whinge,vs
whinier,whiny,aj1
whining,whine,vg
whipped,whip,vd
whips,whip,ms
whirled,whirl,vd
whirls,whirl,ms
whirred,whir,vd
whirs,whir,ms
whisked,whisk,vd
whisks,whisk,ms
whited,white,vd
whitens,whiten,vs
whiter,white,aj1
whites,white,ns
whites,white,vs
whitest,white,aj2
whiteys,whitey,ns
whiting,white,vg
whits,whit,ns
whizzed,whiz,vd
whizzes,whiz,ms
whizzes,whiz,ns
wholes,whole,ns
whom,who,pn1
whooped,whoop,vd
whoops,whoop,ms
whopped,whop,vd
whops,whop,vs
whores,whore,ns
whorls,whorl,ns
whose,who,pnd
whose,who,pnp
whupped,whup,vd
whups,whup,vs
whys,why,ns
wickers,wicker,ns
wickets,wicket,ns
wicks,wick,ns
widened,widen,vd
widens,widen,vs
wider,wide,a1
widest,wide,a2
widgets,widget,ns
widowed,widow,vd
widows,widow,ms
widths,width,ns
wielded,wield,vd
wields,wield,vs
wieners,wiener,ns
wienies,wienie,ns
wigged,wig,vd
wigging,wig,vg
wiggled,wiggle,vd
wiggles,wiggle,ms
wights,wight,ns
wiglets,wiglet,ns
wigs,wig,ms
wigwags,wigwag,ms
wigwams,wigwam,ns
wikis,wiki,ns
wilder,wild,a1
wildest,wild,a2
wilds,wild,ns
wiled,wile,vd
wiles,wile,ms
wilier,wily,aj1
wiliest,wily,aj2
wiling,wile,vg
willed,will,vd
willies,willy,ns
willing,will,vg
willows,willow,ns
wills,will,ms
wilted,wilt,vd
wilting,wilt,vg
wilts,wilt,vs
wimped,wimp,vd
wimpier,wimpy,aj1
wimping,wimp,vg
wimpled,wimple,vd
wimples,wimple,ms
wimps,wimp,ns
wimps,wimp,vs
winced,wince,vd
winces,wince,ms
winched,winch,vd
winches,winch,ms
wincing,wince,vg
winded,wind,vd
winders,winder,ns
windier,windy,aj1
winding,wind,vg
windows,window,ns
winds,wind,ns
winds,wind,vs
windups,windup,ns
wined,wine,vd
wines,wine,ms
winged,wing,vd
wingers,winger,ns
winging,wing,vg
wingmen,wingman,ns
wings,wing,ms
winier,winy,aj1
winiest,winy,aj2
wining,wine,vg
winked,wink,vd
winkers,winker,ns
winking,wink,vg
winkled,winkle,vd
winkles,winkle,ms
winks,wink,ms
winners,winner,ns
winning,win,vg
winnows,winnow,vs
winos,wino,ns
wins,win,ms
winters,winter,ms
wiped,wipe,vd
wipers,wiper,ns
wipes,wipe,ms
wiping,wipe,vg
wired,wire,vd
wires,wire,ms
wirier,wiry,aj1
wiriest,wiry,aj2
wiring,wire,vg
wised,wise,vd
wiser,wise,aj1
wises,wise,ns
wises,wise,vs
wisest,wise,aj2
wished,wish,vd
wishers,wisher,ns
wishes,wish,ms
wishing,wish,vg
wising,wise,vg
wispier,wispy,aj1
wisps,wisp,ns
witched,witch,vd
witches,witch,ms
withed,withe,vd
withers,wither,vs
withes,withe,ms
withing,withe,vg
wits,wit,ns
witters,witter,vs
wittier,witty,aj1
wived,wive,vd
wives,wife,ns
wives,wive,vs
wiving,wive,vg
wizards,wizard,ns
wobbled,wobble,vd
wobbles,wobble,ms
wodges,wodge,ns
woes,woe,ns
wogs,wog,ns
woke,wake,vd
woken,wake,vn
woker,woke,aj1
wokest,woke,aj2
woks,wok,ns
wolds,wold,ns
wolfed,wolf,vd
wolfing,wolf,vg
wolfs,wolf,vs
wolves,wolf,ns
wombats,wombat,ns
wombs,womb,ns
women,woman,ns
won,win,vd
wonders,wonder,ms
wonkier,wonky,aj1
wonks,wonk,ns
wontons,wonton,ns
wooded,wood,vd
woodier,woody,aj1
woodies,woody,ns
wooding,wood,vg
woodmen,woodman,ns
woods,wood,ms
wooed,woo,vd
wooers,wooer,ns
woofed,woof,vd
woofers,woofer,ns
woofing,woof,vg
woofs,woof,ms
wooing,woo,vg
woolens,woolen,ns
wools,wool,ns
woos,woo,vs
woozier,woozy,aj1
worded,word,vd
wordier,wordy,aj1
wording,word,vg
words,word,ms
wore,wear,vd
worked,work,vd
workers,worker,ns
working,work,vg
workmen,workman,ns
works,work,ms
workups,workup,ns
worlds,world,ns
wormed,worm,vd
wormier,wormy,aj1
worming,worm,vg
worms,worm,ms
worn,wear,vn
worried,worry,vd
worries,worry,ms
worse,bad,a1
worse,ill,a1
worsens,worsen,vs
worst,bad,a2
worst,ill,a2
worsted,worst,vd
worsts,worst,vs
would,will,vd
wound,wind,vd
wounded,wound,vd
wounds,wound,ms
wove,weave,vd
woven,weave,vn
wowed,wow,vd
wowing,wow,vg
wows,wow,ms
wracked,wrack,vd
wracks,wrack,ns
wraiths,wraith,ns
wrapped,wrap,vd
wraps,wrap,ms
wrasses,wrasse,ns
wreaked,wreak,vd
wreaks,wreak,vs
wreaths,wreath,ns
wrecked,wreck,vd
wrecks,wreck,ms
wrens,wren,ns
wrested,wrest,vd
wrests,wrest,ms
wrights,wright,ns
wrings,wring,ms
wrists,wrist,ns
writers,writer,ns
writes,write,vs
writhed,writhe,vd
writhes,writhe,ms
writing,write,vg
writs,writ,ns
written,write,vn
wronged,wrong,vd
wronger,wrong,a1
wrongs,wrong,ms
wrote,write,vd
wrung,wring,vd
wryer,wry,aj1
wryest,wry,aj2
wursts,wurst,ns
wusses,wuss,ns
wussier,wussy,aj1
wussies,wussy,ns
xeroxed,xerox,vd
xeroxes,xerox,ms
xis,xi,ns
yachted,yacht,vd
yachts,yacht,ms
yahoos,yahoo,ns
yakked,yak,vd
yakking,yak,vg
yaks,yak,ns
yaks,yak,vs
yammers,yammer,vs
yams,yam,ns
yanked,yank,vd
yanking,yank,vg
yanks,yank,ms
yapped,yap,vd
yapping,yap,vg
yaps,yap,ms
yardmen,yardman,ns
yards,yard,ns
yarns,yarn,ns
yawed,yaw,vd
yawing,yaw,vg
yawls,yawl,ns
yawned,yawn,vd
yawners,yawner,ns
yawning,yawn,vg
yawns,yawn,ms
yaws,yaw,ms
yeahs,yeah,ns
yearned,yearn,vd
yearns,yearn,vs
years,year,ns
yeas,yea,ns
yeasts,yeast,ns
yeggs,yegg,ns
yelled,yell,vd
yelling,yell,vg
yellows,yellow,vs
yells,yell,ms
yelped,yelp,vd
yelping,yelp,vg
yelps,yelp,ms
yens,yen,ns
yeomen,yeoman,ns
yeps,yep,ns
yeses,yes,ms
yessed,yes,vd
yessing,yes,vg
yetis,yeti,ns
yews,yew,ns
yids,yid,ns
yielded,yield,vd
yields,yield,ms
yipped,yip,vd
yipping,yip,vg
yips,yip,ms
yobbos,yobbo,ns
yobs,yob,ns
yodeled,yodel,vd
yodels,yodel,ms
yogis,yogi,ns
yogurts,yogurt,ns
yoked,yoke,vd
yokels,yokel,ns
yokes,yoke,ms
yoking,yoke,vg
yolks,yolk,ns
younger,young,aj1
your,you,pnd
yours,you,pnp
youths,youth,ns
