word,rarity,reason
boro,4,outside-filtered-American-60-80
borra,4,outside-filtered-American-60-80
bors,4,outside-filtered-American-60-80
borsht,4,larger-level-not-approved
bortz,4,outside-filtered-American-60-80
bos,4,outside-filtered-American-60-80
boson,4,larger-level-not-approved
bosque,4,larger-level-not-approved
bote,4,outside-filtered-American-60-80
botfly,4,larger-level-not-approved
boto,4,larger-level-not-approved
botulin,4,larger-level-not-approved
bouche,4,outside-filtered-American-60-80
bourn,4,larger-level-not-approved
bouton,4,larger-level-not-approved
bowfin,4,larger-level-not-approved
bowyer,4,larger-level-not-approved
boxen,4,outside-filtered-American-60-80
boxty,4,outside-filtered-American-60-80
boyar,4,larger-level-not-approved
boyard,4,larger-level-not-approved
boychik,4,larger-level-not-approved
boyo,4,larger-level-not-approved
braai,4,larger-level-not-approved
braccio,4,outside-filtered-American-60-80
brahman,3,outside-filtered-American-60-80
brahmin,3,larger-level-not-approved
braize,4,outside-filtered-American-60-80
brant,3,larger-level-not-approved
brassic,4,outside-filtered-American-60-80
bratva,4,outside-filtered-American-60-80
brava,4,larger-level-not-approved
brayer,4,larger-level-not-approved
brazil,2,larger-level-not-approved
bredrin,4,outside-filtered-American-60-80
bree,3,larger-level-not-approved
breeks,4,larger-level-not-approved
brekkie,4,outside-filtered-American-60-80
brelan,4,outside-filtered-American-60-80
brett,3,outside-filtered-American-60-80
brev,4,outside-filtered-American-60-80
brezel,4,outside-filtered-American-60-80
briard,4,larger-level-not-approved
brier,4,outside-filtered-American-60-80
brillig,4,outside-filtered-American-60-80
bris,4,larger-level-not-approved
bristol,2,larger-level-not-approved
brit,3,larger-level-not-approved
brivla,4,outside-filtered-American-60-80
brocard,4,outside-filtered-American-60-80
brockle,4,outside-filtered-American-60-80
brodi,4,outside-filtered-American-60-80
brodie,4,outside-filtered-American-60-80
brody,4,outside-filtered-American-60-80
broider,4,larger-level-not-approved
bromate,4,larger-level-not-approved
bromo,4,larger-level-not-approved
brose,4,larger-level-not-approved
brotus,4,outside-filtered-American-60-80
bruce,2,outside-filtered-American-60-80
bruja,4,outside-filtered-American-60-80
brujo,4,outside-filtered-American-60-80
brumby,4,larger-level-not-approved
brune,4,outside-filtered-American-60-80
bruv,4,outside-filtered-American-60-80
bruvver,4,outside-filtered-American-60-80
bryndza,4,outside-filtered-American-60-80
bryozoa,4,outside-filtered-American-60-80
bubbler,4,larger-level-not-approved
buccal,4,larger-level-not-approved
buckra,4,larger-level-not-approved
budda,4,outside-filtered-American-60-80
buddha,3,larger-level-not-approved
budmash,4,outside-filtered-American-60-80
budo,4,outside-filtered-American-60-80
buffle,4,outside-filtered-American-60-80
bufo,4,outside-filtered-American-60-80
bugger,3,outside-filtered-American-60-80
bukake,4,outside-filtered-American-60-80
buko,4,outside-filtered-American-60-80
buku,4,outside-filtered-American-60-80
bulger,4,outside-filtered-American-60-80
bulla,4,larger-level-not-approved
bumboat,4,larger-level-not-approved
bund,3,larger-level-not-approved
bundler,4,larger-level-not-approved
bunter,4,larger-level-not-approved
bunyip,4,larger-level-not-approved
bunyips,4,larger-level-not-approved
buoyage,4,larger-level-not-approved
bupkis,4,outside-filtered-American-60-80
burb,4,larger-level-not-approved
burd,4,outside-filtered-American-60-80
bureaux,4,outside-filtered-American-60-80
burel,4,outside-filtered-American-60-80
buret,4,larger-level-not-approved
burette,4,larger-level-not-approved
burgage,4,larger-level-not-approved
burgee,4,larger-level-not-approved
burgoo,4,larger-level-not-approved
burh,4,outside-filtered-American-60-80
burke,3,larger-level-not-approved
burley,3,larger-level-not-approved
bushido,4,larger-level-not-approved
busta,4,outside-filtered-American-60-80
butene,4,larger-level-not-approved
buteo,4,larger-level-not-approved
butyl,4,larger-level-not-approved
buzzcut,4,outside-filtered-American-60-80
bwana,4,larger-level-not-approved
caballo,4,outside-filtered-American-60-80
cabbie,4,outside-filtered-American-60-80
cabesse,4,outside-filtered-American-60-80
cabezon,4,larger-level-not-approved
cabman,4,larger-level-not-approved
caca,4,larger-level-not-approved
cacaine,4,outside-filtered-American-60-80
cacique,4,larger-level-not-approved
cack,4,larger-level-not-approved
cacoepy,4,larger-level-not-approved
caconym,4,larger-level-not-approved
caddis,4,larger-level-not-approved
caddy,3,larger-level-not-approved
cadent,4,larger-level-not-approved
cadi,4,larger-level-not-approved
caecum,4,outside-filtered-American-60-80
caer,4,outside-filtered-American-60-80
caesium,4,outside-filtered-American-60-80
cafard,4,larger-level-not-approved
caffled,4,outside-filtered-American-60-80
cager,4,larger-level-not-approved
calash,4,larger-level-not-approved
calibre,4,outside-filtered-American-60-80
calix,4,larger-level-not-approved
calli,4,outside-filtered-American-60-80
calque,4,larger-level-not-approved
caltrop,4,larger-level-not-approved
calver,4,outside-filtered-American-60-80
calx,4,larger-level-not-approved
cama,4,outside-filtered-American-60-80
cambio,4,outside-filtered-American-60-80
cami,4,larger-level-not-approved
campion,3,larger-level-not-approved
campo,3,larger-level-not-approved
candela,4,larger-level-not-approved
candour,4,outside-filtered-American-60-80
canid,4,larger-level-not-approved
caninus,4,outside-filtered-American-60-80
cankle,4,outside-filtered-American-60-80
canna,4,larger-level-not-approved
cannel,4,larger-level-not-approved
canner,4,larger-level-not-approved
cannula,4,larger-level-not-approved
canonic,4,larger-level-not-approved
cantar,4,outside-filtered-American-60-80
cantle,4,larger-level-not-approved
capel,4,outside-filtered-American-60-80
capisce,4,outside-filtered-American-60-80
capita,4,outside-filtered-American-60-80
capote,4,larger-level-not-approved
capsid,4,larger-level-not-approved
caput,4,larger-level-not-approved
caracal,4,larger-level-not-approved
carb,4,larger-level-not-approved
carbone,4,outside-filtered-American-60-80
cardi,4,outside-filtered-American-60-80
cardoon,4,larger-level-not-approved
cardy,4,outside-filtered-American-60-80
carfax,4,outside-filtered-American-60-80
cariad,4,outside-filtered-American-60-80
carioca,4,larger-level-not-approved
carl,2,larger-level-not-approved
carlin,3,larger-level-not-approved
carney,3,outside-filtered-American-60-80
caron,4,outside-filtered-American-60-80
carr,3,larger-level-not-approved
carrom,4,larger-level-not-approved
carte,3,larger-level-not-approved
casbah,4,larger-level-not-approved
casque,4,larger-level-not-approved
castell,4,outside-filtered-American-60-80
castrum,4,outside-filtered-American-60-80
casus,4,outside-filtered-American-60-80
catena,4,larger-level-not-approved
cathect,4,larger-level-not-approved
catso,4,outside-filtered-American-60-80
catsup,4,outside-filtered-American-60-80
caudex,4,larger-level-not-approved
cauf,4,outside-filtered-American-60-80
caul,4,larger-level-not-approved
cauline,4,larger-level-not-approved
caulis,4,larger-level-not-approved
cauma,4,outside-filtered-American-60-80
cautery,4,larger-level-not-approved
cavea,4,outside-filtered-American-60-80
cavy,4,larger-level-not-approved
cazique,4,outside-filtered-American-60-80
cecity,4,larger-level-not-approved
cedi,4,larger-level-not-approved
ceil,4,larger-level-not-approved
ceils,4,larger-level-not-approved
celadon,4,larger-level-not-approved
cellule,4,larger-level-not-approved
celsius,3,outside-filtered-American-60-80
celt,4,larger-level-not-approved
cembalo,4,larger-level-not-approved
cenacle,4,larger-level-not-approved
cento,4,larger-level-not-approved
centra,4,larger-level-not-approved
centre,4,outside-filtered-American-60-80
centres,4,outside-filtered-American-60-80
centrum,4,larger-level-not-approved
centum,4,larger-level-not-approved
cercus,4,larger-level-not-approved
cereus,4,larger-level-not-approved
cero,4,larger-level-not-approved
cerumen,4,larger-level-not-approved
cervine,4,larger-level-not-approved
ces,4,outside-filtered-American-60-80
chaat,4,larger-level-not-approved
chachka,4,larger-level-not-approved
chad,3,larger-level-not-approved
chadar,4,larger-level-not-approved
chafery,4,outside-filtered-American-60-80
chalaza,4,larger-level-not-approved
chamfer,4,larger-level-not-approved
chan,4,outside-filtered-American-60-80
chancer,4,larger-level-not-approved
chanlon,4,outside-filtered-American-60-80
chanty,4,larger-level-not-approved
chappal,4,outside-filtered-American-60-80
charr,4,larger-level-not-approved
charrus,4,outside-filtered-American-60-80
charset,4,outside-filtered-American-60-80
charva,4,outside-filtered-American-60-80
chas,4,outside-filtered-American-60-80
chasse,4,larger-level-not-approved
chaton,4,outside-filtered-American-60-80
chausse,4,outside-filtered-American-60-80
chavish,4,outside-filtered-American-60-80
chavvy,4,outside-filtered-American-60-80
chaw,4,larger-level-not-approved
chaws,4,larger-level-not-approved
chayote,4,larger-level-not-approved
che,3,outside-filtered-American-60-80
cheche,4,outside-filtered-American-60-80
chela,4,larger-level-not-approved
chelate,4,larger-level-not-approved
cheque,4,outside-filtered-American-60-80
cher,4,outside-filtered-American-60-80
chevage,4,outside-filtered-American-60-80
cheval,4,outside-filtered-American-60-80
chevaux,4,outside-filtered-American-60-80
chevy,3,larger-level-not-approved
chiack,4,larger-level-not-approved
chikan,4,outside-filtered-American-60-80
childe,4,larger-level-not-approved
childer,4,outside-filtered-American-60-80
childs,4,outside-filtered-American-60-80
chile,2,outside-filtered-American-60-80
chilias,4,outside-filtered-American-60-80
chillax,4,larger-level-not-approved
chilli,3,outside-filtered-American-60-80
chillun,4,outside-filtered-American-60-80
chinch,4,larger-level-not-approved
chined,4,larger-level-not-approved
chiral,4,larger-level-not-approved
chiton,4,larger-level-not-approved
chode,4,outside-filtered-American-60-80
chola,4,larger-level-not-approved
cholo,4,larger-level-not-approved
chook,4,larger-level-not-approved
chorion,4,larger-level-not-approved
choses,4,larger-level-not-approved
choss,4,outside-filtered-American-60-80
chou,3,larger-level-not-approved
chowry,4,outside-filtered-American-60-80
chucker,4,outside-filtered-American-60-80
chuckey,4,outside-filtered-American-60-80
chuddar,4,larger-level-not-approved
chuff,4,larger-level-not-approved
chugger,4,larger-level-not-approved
chuman,4,outside-filtered-American-60-80
chuppah,4,larger-level-not-approved
churchy,4,larger-level-not-approved
cicala,4,larger-level-not-approved
cichlid,4,larger-level-not-approved
ciel,4,outside-filtered-American-60-80
cig,3,larger-level-not-approved
cigaret,4,outside-filtered-American-60-80
ciggy,4,larger-level-not-approved
ciliate,4,larger-level-not-approved
cilice,4,larger-level-not-approved
cimbal,4,outside-filtered-American-60-80
cinque,4,larger-level-not-approved
cisco,3,larger-level-not-approved
citied,4,larger-level-not-approved
citify,4,larger-level-not-approved
citrate,3,larger-level-not-approved
citri,4,outside-filtered-American-60-80
citrine,4,larger-level-not-approved
claire,3,outside-filtered-American-60-80
clamour,4,outside-filtered-American-60-80
claree,4,outside-filtered-American-60-80
clast,4,larger-level-not-approved
clava,4,outside-filtered-American-60-80
clave,4,larger-level-not-approved
clavis,4,outside-filtered-American-60-80
clavus,4,larger-level-not-approved
cleg,4,larger-level-not-approved
clerisy,4,larger-level-not-approved
clines,4,larger-level-not-approved
clippie,4,outside-filtered-American-60-80
clitic,4,larger-level-not-approved
cloath,4,outside-filtered-American-60-80
clon,4,outside-filtered-American-60-80
clonic,4,larger-level-not-approved
clopen,4,outside-filtered-American-60-80
clou,4,outside-filtered-American-60-80
cloven,4,larger-level-not-approved
cloze,4,larger-level-not-approved
clubby,4,larger-level-not-approved
clucky,4,larger-level-not-approved
cmavo,4,outside-filtered-American-60-80
cmene,4,outside-filtered-American-60-80
cnemis,4,outside-filtered-American-60-80
coaler,4,larger-level-not-approved
coaming,4,larger-level-not-approved
cobb,4,outside-filtered-American-60-80
cocus,4,outside-filtered-American-60-80
codder,4,outside-filtered-American-60-80
coeliac,4,outside-filtered-American-60-80
coenure,4,outside-filtered-American-60-80
coffle,4,larger-level-not-approved
cogito,4,larger-level-not-approved
cognize,4,larger-level-not-approved
cogue,4,outside-filtered-American-60-80
cogware,4,outside-filtered-American-60-80
cohosh,4,larger-level-not-approved
cole,2,larger-level-not-approved
colline,4,outside-filtered-American-60-80
colo,4,outside-filtered-American-60-80
colombo,4,outside-filtered-American-60-80
colonus,4,larger-level-not-approved
colour,4,outside-filtered-American-60-80
colours,4,outside-filtered-American-60-80
colter,4,larger-level-not-approved
colza,4,larger-level-not-approved
com,4,outside-filtered-American-60-80
comal,4,larger-level-not-approved
comice,4,outside-filtered-American-60-80
comitia,4,larger-level-not-approved
comm,4,outside-filtered-American-60-80
commis,4,outside-filtered-American-60-80
comms,4,outside-filtered-American-60-80
comper,4,outside-filtered-American-60-80
complin,4,larger-level-not-approved
comte,4,outside-filtered-American-60-80
condyle,4,larger-level-not-approved
conge,4,outside-filtered-American-60-80
conlang,4,outside-filtered-American-60-80
conn,3,larger-level-not-approved
conner,3,larger-level-not-approved
conns,4,larger-level-not-approved
conshie,4,outside-filtered-American-60-80
cony,4,outside-filtered-American-60-80
cooee,4,larger-level-not-approved
cooey,4,outside-filtered-American-60-80
coolbox,4,outside-filtered-American-60-80
coomb,4,larger-level-not-approved
coon,3,outside-filtered-American-60-80
coopery,4,larger-level-not-approved
cooter,4,larger-level-not-approved
copeck,4,outside-filtered-American-60-80
copha,4,outside-filtered-American-60-80
copine,4,outside-filtered-American-60-80
coppice,4,larger-level-not-approved
copyvio,4,outside-filtered-American-60-80
cordate,4,larger-level-not-approved
corium,4,larger-level-not-approved
cornish,3,outside-filtered-American-60-80
corno,4,outside-filtered-American-60-80
cornu,4,larger-level-not-approved
corrach,4,outside-filtered-American-60-80
corse,4,larger-level-not-approved
corslet,4,larger-level-not-approved
corvine,4,larger-level-not-approved
corvus,4,outside-filtered-American-60-80
corymb,4,larger-level-not-approved
cosher,4,larger-level-not-approved
coss,4,larger-level-not-approved
costa,2,larger-level-not-approved
